Price Data,,,,,,,,,,,,
sourced from LSEG (03/01/2022 - 06/02/2026),,,,,,,,,,,,
,,,,,,,,,,,,
Close Price,,,,Log Returns,,,,,,,,
Date,Boyd Gaming Corp,American Airlines Group Inc,Brinker International Inc,Boyd Gaming Corp,American Airlines Group Inc,Brinker International Inc,,,,,,
Ticker,BYD,AAL,EAT,BYD,AAL,EAT,,,Correlation Matrix,,,
10/06/2024,52.4,11.49,67.38,-0.011573984,-0.000869944,-0.023178388,,,,,,
11/06/2024,52.81,11.28,66.86,0.007793975,-0.018445846,-0.007747357,,,,,,
12/06/2024,54.44,11.5,68.19,0.030398611,0.019315789,0.019697046,,,,,,
13/06/2024,54.52,11.44,67.95,0.001468429,-0.005231049,-0.003525786,,,,,,
14/06/2024,53.67,11.28,67.47,-0.015713421,-0.01408474,-0.007089086,,,,,,
17/06/2024,54.46,11.44,68.52,0.014612301,0.01408474,0.015442619,,,,,,
18/06/2024,53.75,11.28,68.06,-0.01312282,-0.01408474,-0.006736004,,,,,,
20/06/2024,52.68,11.24,71.45,-0.02010779,-0.003552402,0.048608235,,,,,,
21/06/2024,53.83,11.2,71.25,0.021595056,-0.003565066,-0.002803085,,,,,,
24/06/2024,54.59,11.16,73.62,0.014019783,-0.003577821,0.032721909,,,,,,
25/06/2024,53.94,11.13,74.18,-0.011978398,-0.002691792,0.007577844,,,,,,
26/06/2024,54.54,11.12,72.87,0.01106206,-0.000898876,-0.01781754,,,,,,
27/06/2024,55.32,11.28,74.44,0.014200129,0.014285957,0.0213164,,,,,,
28/06/2024,55.1,11.33,72.39,-0.003984791,0.004422829,-0.027925263,,,,,,
01/07/2024,53.77,11.04,72.55,-0.024434025,-0.025929034,0.002207811,,,,,,
02/07/2024,53.72,11.05,71.06,-0.000930319,0.000905387,-0.020751389,,,,,,
03/07/2024,53.96,11.12,70.6,0.00445766,0.006314861,-0.006494446,,,,,,
05/07/2024,54.05,11.04,70.77,0.001666513,-0.007220248,0.002405038,,,,,,
08/07/2024,54.52,10.93,70.12,0.008658063,-0.010013739,-0.009227122,,,,,,
09/07/2024,54.38,10.98,66.22,-0.002571168,0.004564134,-0.057225528,,,,,,
10/07/2024,55.1,11.15,65.54,0.013153277,0.015364062,-0.010321889,,,,,,
11/07/2024,56.83,10.73,65.21,0.030914639,-0.038395941,-0.005047812,,,,,,
12/07/2024,57.32,10.68,63.76,0.008585248,-0.004670723,-0.022486797,,,,,,
15/07/2024,57.72,10.63,63.69,0.006954131,-0.004692641,-0.00109847,,,,,,
16/07/2024,58.85,11.19,65.22,0.0193881,0.05134033,0.023738606,,,,,,
17/07/2024,58.86,11.01,66.5,0.000169909,-0.016216572,0.019435777,,,,,,
18/07/2024,58.54,10.62,64.59,-0.005451462,-0.036064935,-0.029142348,,,,,,
19/07/2024,59.12,10.58,66.69,0.009858995,-0.003773589,0.031995417,,,,,,
22/07/2024,59.61,10.69,66.35,0.008254069,0.010343299,-0.005111256,,,,,,
23/07/2024,59.85,10.48,66.5,0.004018087,-0.019840046,0.002258187,,,,,,
24/07/2024,57.77,10.17,62.69,-0.035371822,-0.030026469,-0.059000002,,,,,,
25/07/2024,58.53,10.6,62.91,0.013069834,0.041411791,0.003503188,,,,,,
26/07/2024,61.05,10.62,64.11,0.042153757,0.001885015,0.018895224,,,,,,
29/07/2024,61.49,10.43,65.63,0.007181359,-0.018052747,0.02343255,,,,,,
30/07/2024,60.99,10.76,67.74,-0.008164644,0.031149286,0.031643939,,,,,,
31/07/2024,60.87,10.64,66.81,-0.001969474,-0.011215071,-0.013824077,,,,,,
01/08/2024,57.78,10.14,63.69,-0.052097747,-0.048132486,-0.047825206,,,,,,
02/08/2024,55.29,9.63,59.33,-0.044050635,-0.051604772,-0.070912484,,,,,,
05/08/2024,54.16,9.28,59.09,-0.020649432,-0.037021679,-0.004053375,,,,,,
06/08/2024,54.97,9.31,62.63,0.014844953,0.003227544,0.058182691,,,,,,
07/08/2024,54.71,9.26,61.75,-0.004741074,-0.005385043,-0.014150421,,,,,,
08/08/2024,56.54,9.89,65.83,0.032901844,0.065820097,0.063981686,,,,,,
09/08/2024,55.93,9.86,66.64,-0.010847443,-0.003037977,0.012229336,,,,,,
12/08/2024,55.82,9.61,68.44,-0.001968681,-0.025681946,0.026652451,,,,,,
13/08/2024,56.31,9.81,70.4,0.008739911,0.020598051,0.028235814,,,,,,
14/08/2024,56.3,9.74,62.86,-0.000177604,-0.007161156,-0.113283232,,,,,,
15/08/2024,57.59,10.09,67.06,0.022654406,0.035303717,0.06467771,,,,,,
16/08/2024,58.15,10.05,65.57,0.009676937,-0.0039722,-0.022469467,,,,,,
19/08/2024,58.81,10.31,68.11,0.01128603,0.025541664,0.038005771,,,,,,
20/08/2024,58.51,10.29,66.65,-0.005114229,-0.001941748,-0.021668999,,,,,,
21/08/2024,59.13,10.4,69.39,0.01054073,0.010633256,0.040287718,,,,,,
22/08/2024,58.82,10.14,68.58,-0.005256477,-0.025317808,-0.011741818,,,,,,
23/08/2024,60.03,10.39,71.13,0.020362504,0.024355807,0.036508242,,,,,,
26/08/2024,59.92,10.21,71.19,-0.001834098,-0.017476173,0.00084317,,,,,,
27/08/2024,59.92,10.17,71.51,0,-0.003925422,0.004484941,,,,,,
28/08/2024,59.42,10.15,69.74,-0.008379469,-0.001968505,-0.025063259,,,,,,
29/08/2024,59.93,10.39,70.2,0.008546344,0.0233701,0.00657427,,,,,,
30/08/2024,60.02,10.62,71.52,0.001500626,0.021895211,0.01862882,,,,,,
03/09/2024,59.38,10.6,71.21,-0.010720371,-0.001885015,-0.004343873,,,,,,
04/09/2024,61.58,10.63,71.97,0.036379673,0.002826191,0.010616108,,,,,,
05/09/2024,59.89,10.8,71.76,-0.027827596,0.015865942,-0.002922148,,,,,,
06/09/2024,59.72,10.8,69.14,-0.002842574,0,-0.037193783,,,,,,
09/09/2024,60.33,11.22,71.6,0.01016252,0.038151766,0.034961639,,,,,,
10/09/2024,59.33,10.99,69.58,-0.016714412,-0.020712132,-0.028617904,,,,,,
11/09/2024,58.86,10.77,69.99,-0.007953337,-0.020221277,0.005875205,,,,,,
12/09/2024,60.02,10.88,69.29,0.019516097,0.01016175,-0.010051779,,,,,,
13/09/2024,61.26,10.69,70.39,0.020449261,-0.017617516,0.015750612,,,,,,
16/09/2024,61.45,10.81,72.26,0.003096735,0.011162907,0.026219518,,,,,,
17/09/2024,62.57,11.17,75.19,0.018062094,0.032759981,0.039747518,,,,,,
18/09/2024,62.98,11.03,74.08,0.006531286,-0.01261278,-0.014872653,,,,,,
19/09/2024,64.14,11.11,77.7,0.018250979,0.00722677,0.047709667,,,,,,
20/09/2024,64.03,11.01,76.65,-0.001716471,-0.009041653,-0.013605652,,,,,,
23/09/2024,64.23,10.98,77.85,0.003118668,-0.002728515,0.015534293,,,,,,
24/09/2024,64.06,11.04,77.16,-0.002650247,0.005449605,-0.00890271,,,,,,
25/09/2024,63.96,11,76.06,-0.001562256,-0.003629768,-0.014358686,,,,,,
26/09/2024,64.89,11.79,76.8,0.014435641,0.069356442,0.009682138,,,,,,
27/09/2024,65.35,11.56,75.59,0.007063911,-0.019700851,-0.015880641,,,,,,
30/09/2024,64.65,11.24,76.53,-0.010769335,-0.028072019,0.012358822,,,,,,
01/10/2024,63.9,10.9,78.76,-0.011668744,-0.030716055,0.028722433,,,,,,
02/10/2024,64.05,10.74,79.78,0.002344667,-0.0147877,0.012867593,,,,,,
03/10/2024,64.06,10.82,79.81,0.000156116,0.007421184,0.000375963,,,,,,
04/10/2024,64.8,11.51,83.83,0.011485459,0.061819949,0.049142129,,,,,,
07/10/2024,64.55,11.53,82.45,-0.003865486,0.001736112,-0.01659889,,,,,,
08/10/2024,63.21,11.92,84.5,-0.020977601,0.033265327,0.024559485,,,,,,
09/10/2024,63.2,11.93,82.96,-0.000158215,0.000838574,-0.01839297,,,,,,
10/10/2024,62.5,11.76,82.51,-0.011137744,-0.014352294,-0.005439066,,,,,,
11/10/2024,63.33,11.79,83.48,0.013192594,0.002547772,0.011687584,,,,,,
14/10/2024,64.13,11.87,87.7,0.012553123,0.006762494,0.049314817,,,,,,
15/10/2024,64.16,12.03,89.53,0.00046769,0.013389321,0.020651865,,,,,,
16/10/2024,65.36,12.89,90.76,0.018530487,0.069048287,0.013644895,,,,,,
17/10/2024,66.08,12.81,89.3,0.010955679,-0.006225701,-0.016217172,,,,,,
18/10/2024,64.97,13.09,92.46,-0.016940504,0.021622464,0.034774631,,,,,,
21/10/2024,63.76,12.97,93.71,-0.01879959,-0.009209582,0.013428789,,,,,,
22/10/2024,64.4,12.96,92.93,0.009987599,-0.000771307,-0.008358386,,,,,,
23/10/2024,64,12.83,94.32,-0.00623055,-0.010081512,0.014846735,,,,,,
24/10/2024,64.31,12.78,93.8,0.004832057,-0.00390473,-0.0055284,,,,,,
25/10/2024,69.36,13.15,94.89,0.075595192,0.02854031,0.01155347,,,,,,
28/10/2024,71.65,13.6,97.73,0.032482822,0.033648034,0.029490248,,,,,,
29/10/2024,71.63,13.82,97.01,-0.000279174,0.016047026,-0.007394508,,,,,,
30/10/2024,70.39,13.94,104.25,-0.017462773,0.008645587,0.071977795,,,,,,
31/10/2024,69.29,13.4,102.71,-0.015750612,-0.039507698,-0.014882378,,,,,,
01/11/2024,68.66,13.54,104.92,-0.009133808,0.010393561,0.021288672,,,,,,
04/11/2024,68.31,12.99,107.94,-0.005110619,-0.041468437,0.028377362,,,,,,
05/11/2024,68.92,13.19,109.82,0.008890243,0.015279136,0.017267145,,,,,,
06/11/2024,71.61,14,115.85,0.038288317,0.059598363,0.053453589,,,,,,
07/11/2024,72.38,13.62,110.7,0.010695289,-0.027518029,-0.045472411,,,,,,
08/11/2024,73.67,13.81,114.88,0.017665643,0.013853667,0.037064266,,,,,,
11/11/2024,74.14,14.16,117.61,0.006359537,0.025028121,0.023485961,,,,,,
12/11/2024,73.87,13.91,119,-0.003648406,-0.017813082,0.011749427,,,,,,
13/11/2024,73.55,14.01,118.65,-0.004341344,0.007163354,-0.00294551,,,,,,
14/11/2024,73.01,14.26,116.49,-0.007369029,0.017687055,-0.01837255,,,,,,
15/11/2024,72.43,14.39,117.45,-0.00797584,0.009075106,0.008207279,,,,,,
18/11/2024,71.95,14.29,122.9,-0.006649145,-0.006973529,0.045358305,,,,,,
19/11/2024,71.49,14.33,122.13,-0.006413854,0.00279525,-0.006284965,,,,,,
20/11/2024,71.76,14.46,124.74,0.003769638,0.009030975,0.02114552,,,,,,
21/11/2024,71.52,14.2,123.71,-0.003350087,-0.018144252,-0.008291454,,,,,,
22/11/2024,72.33,14.38,125.62,0.01126185,0.012596388,0.01532136,,,,,,
25/11/2024,72.99,14.92,130.98,0.009083465,0.036864242,0.041783163,,,,,,
26/11/2024,73.05,14.64,130.59,0.000821693,-0.018945086,-0.002981996,,,,,,
27/11/2024,73.1,14.64,130.69,0.000684229,0,0.000765462,,,,,,
29/11/2024,73.85,14.52,132.27,0.010207642,-0.008230499,0.012017181,,,,,,
02/12/2024,75.05,14.61,130.21,0.016118549,0.006179216,-0.015696756,,,,,,
03/12/2024,74.01,14.47,129.08,-0.013954339,-0.009628685,-0.008716165,,,,,,
04/12/2024,74.72,14.88,128.87,0.009547575,0.027940489,-0.001628223,,,,,,
05/12/2024,74.83,17.38,130.77,0.00147108,0.15530209,0.014635911,,,,,,
06/12/2024,75.55,17.4,129.85,0.009575815,0.001150086,-0.007060117,,,,,,
09/12/2024,74.68,17.16,122.76,-0.01158237,-0.013889112,-0.056148708,,,,,,
10/12/2024,74.91,17.49,126.96,0.003075074,0.019048195,0.033640846,,,,,,
11/12/2024,75.64,17.58,129.74,0.009697851,0.005132603,0.021660372,,,,,,
12/12/2024,74.44,17.24,127.45,-0.015991812,-0.019529627,-0.017808317,,,,,,
13/12/2024,74.95,16.92,127.85,0.006827793,-0.018735911,0.003133571,,,,,,
16/12/2024,73.76,16.52,132.36,-0.016004645,-0.023924586,0.034667781,,,,,,
17/12/2024,73.88,16.72,133.77,0.001625576,0.01203384,0.010596424,,,,,,
18/12/2024,70.81,16.47,127.35,-0.042441922,-0.015065063,-0.049182706,,,,,,
19/12/2024,71.16,16.64,131.33,0.004930629,0.010268891,0.030774038,,,,,,
20/12/2024,71.2,16.88,134.26,0.000561956,0.014320054,0.022064979,,,,,,
23/12/2024,71.09,17.25,133.09,-0.001546138,0.021682654,-0.008752627,,,,,,
24/12/2024,71.68,17.35,137.19,0.008265089,0.005780363,0.030341235,,,,,,
26/12/2024,72.15,17.35,137.11,0.006535517,0,-0.000583303,,,,,,
27/12/2024,72.41,17.35,132.47,0.003597126,0,-0.034427319,,,,,,
30/12/2024,72.09,17.62,132.1,-0.004429073,0.015442114,-0.002796993,,,,,,
31/12/2024,72.54,17.43,132.29,0.006222795,-0.010841761,0.001437271,,,,,,
02/01/2025,71.83,17,137.67,-0.009835918,-0.024979515,0.039863035,,,,,,
03/01/2025,72.92,16.97,141.14,0.015060734,-0.001766265,0.024892788,,,,,,
06/01/2025,73.48,17.52,140.82,0.007650311,0.031896006,-0.002269826,,,,,,
07/01/2025,72.36,17.69,136.79,-0.0153596,0.009656423,-0.029035576,,,,,,
08/01/2025,71.87,17.6,139.52,-0.006794729,-0.005100606,0.019761057,,,,,,
10/01/2025,71.08,18.38,138.48,-0.011052928,0.043364215,-0.007482049,,,,,,
13/01/2025,71.83,17.6,139.81,0.010496213,-0.043364215,0.009558447,,,,,,
14/01/2025,72.69,18.21,143.19,0.011901607,0.034071992,0.023888062,,,,,,
15/01/2025,73.57,18.07,143.64,0.01203351,-0.007717789,0.00313775,,,,,,
16/01/2025,74.07,18.29,143.54,0.006773258,0.012101358,-0.000696427,,,,,,
17/01/2025,74.89,18.27,144.12,0.011009778,-0.001094092,0.004032544,,,,,,
21/01/2025,76.16,18.64,153.63,0.01681602,0.020049439,0.063900828,,,,,,
22/01/2025,75.64,18.66,152.61,-0.006851147,0.001072386,-0.006661467,,,,,,
23/01/2025,75.45,17.03,154.52,-0.002515059,-0.091405701,0.01243789,,,,,,
24/01/2025,75.43,16.96,149.5,-0.000265111,-0.004118864,-0.033027145,,,,,,
27/01/2025,76.07,17.2,151.82,0.008448895,0.014051753,0.015399216,,,,,,
28/01/2025,77.13,17.15,154.61,0.013838341,-0.00291121,0.018210209,,,,,,
29/01/2025,76.7,17.33,179.79,-0.005590602,0.01044093,0.150883686,,,,,,
30/01/2025,77.81,16.9,182.5,0.014368249,-0.025125482,0.01496067,,,,,,
31/01/2025,76.65,16.92,181.97,-0.015020352,0.001182732,-0.002908335,,,,,,
03/02/2025,76.82,16.7,189.14,0.002215418,-0.013087635,0.038645643,,,,,,
04/02/2025,76.67,16.84,188.01,-0.001954525,0.008348289,-0.005992329,,,,,,
05/02/2025,76.49,16.96,187.95,-0.002350484,0.007100622,-0.000319183,,,,,,
06/02/2025,78.57,17.06,182.28,0.026829934,0.005878912,-0.030632004,,,,,,
07/02/2025,77.22,17.17,172.06,-0.017331456,0.006427133,-0.057700713,,,,,,
10/02/2025,77.68,16.62,167.87,0.005939333,-0.032556885,-0.024653383,,,,,,
11/02/2025,77.71,16.41,164.23,0.000386125,-0.012715884,-0.021921986,,,,,,
12/02/2025,76.98,16.26,163.76,-0.009438301,-0.009182801,-0.002865943,,,,,,
13/02/2025,78.07,15.74,160.21,0.014060212,-0.032502861,-0.021916487,,,,,,
14/02/2025,78.53,15.97,158.4,0.005874857,0.014506719,-0.011361975,,,,,,
18/02/2025,79.39,16.08,167.03,0.010891698,0.006864302,0.053049958,,,,,,
19/02/2025,79.52,16,161.35,0.001636147,-0.004987542,-0.034597519,,,,,,
20/02/2025,79.42,15.86,153.53,-0.001258337,-0.008788506,-0.049679931,,,,,,
21/02/2025,76.86,15.23,144.87,-0.032764641,-0.040533049,-0.058059199,,,,,,
24/02/2025,76.49,15.31,153.07,-0.004825572,0.005239043,0.055058545,,,,,,
25/02/2025,75.41,15.13,155.83,-0.014220121,-0.011826682,0.017870336,,,,,,
26/02/2025,75.94,15.18,160.09,0.007003663,0.003299244,0.026970488,,,,,,
27/02/2025,75.84,14.53,155.51,-0.001317697,-0.043763294,-0.029026119,,,,,,
28/02/2025,76.26,14.35,164.83,0.005522696,-0.012465535,0.058204602,,,,,,
03/03/2025,74.33,13.87,158.01,-0.025633916,-0.034021708,-0.042256318,,,,,,
04/03/2025,72.3,13.35,152.52,-0.02769051,-0.038211849,-0.035362587,,,,,,
05/03/2025,73.3,14.09,150.17,0.01373648,0.053948941,-0.015527749,,,,,,
06/03/2025,71.81,13.25,139.47,-0.020536867,-0.061467773,-0.073918461,,,,,,
07/03/2025,69.02,13.03,141.37,-0.039627424,-0.016743161,0.013531043,,,,,,
10/03/2025,66.34,12.5,140.27,-0.039603284,-0.041525747,-0.00781143,,,,,,
11/03/2025,66.81,11.46,143.3,0.007059736,-0.086865933,0.021371198,,,,,,
12/03/2025,67.21,10.93,145.61,0.005969276,-0.047351409,0.01599148,,,,,,
13/03/2025,65.99,10.67,134.32,-0.018318831,-0.024075237,-0.080706802,,,,,,
14/03/2025,68.49,10.87,139.41,0.037184534,0.018570636,0.037194219,,,,,,
17/03/2025,69.4,11.32,141.65,0.013199118,0.040564372,0.015939995,,,,,,
18/03/2025,67.82,11.07,133.46,-0.023029731,-0.022332326,-0.059557419,,,,,,
19/03/2025,69.21,11.48,141.41,0.020288224,0.036367644,0.057861665,,,,,,
20/03/2025,67.74,11.26,145.42,-0.021468513,-0.019349768,0.027962635,,,,,,
21/03/2025,67.96,11.39,144.81,0.003242449,0.011479155,-0.004203569,,,,,,
24/03/2025,69.18,11.83,154.15,0.017792507,0.037902901,0.062503616,,,,,,
25/03/2025,68.3,11.51,157.95,-0.012802037,-0.027422455,0.024352373,,,,,,
26/03/2025,68.36,11.44,154.13,0.000878092,-0.006100237,-0.024482125,,,,,,
27/03/2025,67.75,11.14,154.39,-0.008963398,-0.026573751,0.001685466,,,,,,
28/03/2025,66.25,10.7,147.59,-0.022388995,-0.040298493,-0.045043709,,,,,,
31/03/2025,65.83,10.55,149.05,-0.006359803,-0.014117882,0.009843661,,,,,,
01/04/2025,65.71,10.3,150.91,-0.001824541,-0.023981965,0.012401813,,,,,,
02/04/2025,67.58,10.59,155.25,0.02806096,0.027766264,0.028353088,,,,,,
03/04/2025,63.36,9.51,138.7,-0.064479334,-0.107566283,-0.112723393,,,,,,
04/04/2025,61.77,9.46,135.07,-0.025414938,-0.005271493,-0.026520165,,,,,,
07/04/2025,61.24,9.71,136.64,-0.008617239,0.026083899,0.011556567,,,,,,
08/04/2025,60.8,9.07,132.91,-0.007210782,-0.068184018,-0.027677523,,,,,,
09/04/2025,67.55,11.12,146.29,0.105278275,0.203773025,0.095918746,,,,,,
10/04/2025,64.3,9.51,142.77,-0.049308433,-0.156401412,-0.024356009,,,,,,
11/04/2025,64.58,9.67,143.77,0.004345134,0.016684433,0.006979857,,,,,,
14/04/2025,64.66,9.58,147.64,0.001238007,-0.009350717,0.026562078,,,,,,
15/04/2025,65.23,9.85,151.02,0.008776714,0.027793863,0.0226354,,,,,,
16/04/2025,64.82,9.42,150.33,-0.006305288,-0.044636367,-0.004579401,,,,,,
17/04/2025,64.68,9.46,153.45,-0.002162163,0.004237294,0.020541903,,,,,,
21/04/2025,63.74,9.07,149.66,-0.014639726,-0.042100119,-0.025008726,,,,,,
22/04/2025,65.79,9.31,156.89,0.031655542,0.026116827,0.047178868,,,,,,
23/04/2025,66.45,9.32,158.53,0.009981934,0.001073537,0.010398927,,,,,,
24/04/2025,66.04,9.61,157.29,-0.006189166,0.030641594,-0.007852615,,,,,,
25/04/2025,68.87,9.75,159.65,0.041960051,0.014463062,0.014892684,,,,,,
28/04/2025,69.28,9.85,160.67,0.005935595,0.01020417,0.006368653,,,,,,
29/04/2025,69.23,9.9,136.89,-0.00072197,0.005063302,-0.160174888,,,,,,
30/04/2025,69.14,9.95,134.3,-0.00130086,0.005037794,-0.01910158,,,,,,
01/05/2025,69.17,10.03,130.05,0.000433808,0.008008051,-0.032157112,,,,,,
02/05/2025,70.88,10.52,133.08,0.024421064,0.047697605,0.023031459,,,,,,
05/05/2025,70.08,10.66,128.68,-0.01135086,0.013220211,-0.033621749,,,,,,
06/05/2025,69.08,10.43,133.97,-0.014372193,-0.02181215,0.040287192,,,,,,
07/05/2025,70.91,10.56,138.88,0.026146214,0.012387009,0.035994357,,,,,,
08/05/2025,71.57,11.03,136.64,0.009264524,0.043545555,-0.016260521,,,,,,
09/05/2025,71.87,11.11,136.98,0.00418294,0.00722677,0.0024852,,,,,,
12/05/2025,74.78,11.67,145.6,0.039691538,0.049175843,0.061028206,,,,,,
13/05/2025,75.36,12.3,151.81,0.007726161,0.052577816,0.041766603,,,,,,
14/05/2025,76.08,11.84,150.97,0.009508788,-0.038115633,-0.005548597,,,,,,
15/05/2025,75.42,11.76,148.64,-0.008712926,-0.006779687,-0.015553867,,,,,,
16/05/2025,75.91,11.86,151.61,0.006475936,0.008467451,0.019784159,,,,,,
19/05/2025,74.67,11.86,149.05,-0.016470023,0,-0.017029614,,,,,,
20/05/2025,74.05,11.65,150.08,-0.008337864,-0.017865214,0.006886665,,,,,,
21/05/2025,73.01,11.24,143.87,-0.014144123,-0.035827336,-0.042258371,,,,,,
22/05/2025,73.33,11.4,149,0.004373384,0.014134511,0.035036192,,,,,,
23/05/2025,73.04,11.19,154.53,-0.003962566,-0.018592833,0.036441946,,,,,,
27/05/2025,75.34,11.64,165.12,0.031003966,0.03942692,0.06628423,,,,,,
28/05/2025,74.8,11.43,164.98,-0.007193317,-0.018205964,-0.000848228,,,,,,
29/05/2025,75.12,11.4,168.47,0.00426895,-0.002628122,0.020933438,,,,,,
30/05/2025,74.97,11.41,172.63,-0.001998801,0.000876808,0.024392883,,,,,,
02/06/2025,74.35,11.38,175.92,-0.008304361,-0.002632735,0.01887877,,,,,,
03/06/2025,74.65,11.47,173.36,0.004026851,0.007877502,-0.014658989,,,,,,
04/06/2025,73.7,11.42,173.5,-0.012807725,-0.004368727,0.000807242,,,,,,
05/06/2025,73.27,11.27,169.33,-0.005851551,-0.013221876,-0.024328126,,,,,,
06/06/2025,74.08,11.78,171.65,0.010994342,0.04425885,0.013608046,,,,,,
09/06/2025,73.93,11.76,173.45,-0.002026891,-0.001699236,0.010431854,,,,,,
10/06/2025,75.02,11.84,168.39,0.014636045,0.006779687,-0.029606656,,,,,,
11/06/2025,75.22,11.06,175.81,0.002662408,-0.068148633,0.043121149,,,,,,
12/06/2025,75.3,10.9,176.29,0.001062982,-0.014572207,0.0027265,,,,,,
13/06/2025,73.27,10.37,174.57,-0.027328887,-0.049845767,-0.009804559,,,,,,
16/06/2025,74.75,10.9,181.26,0.019997964,0.049845767,0.037606657,,,,,,
17/06/2025,75.25,10.56,178.83,0.006666691,-0.031689511,-0.013496831,,,,,,
18/06/2025,76.06,10.58,178.31,0.010706599,0.001892148,-0.002912025,,,,,,
20/06/2025,76.41,10.62,178.65,0.004591075,0.003773589,0.001904976,,,,,,
23/06/2025,77,10.9,178.64,0.007691844,0.026023773,-5.59769E-05,,,,,,
24/06/2025,78,11.37,180,0.012903405,0.042215519,0.007584243,,,,,,
25/06/2025,78.11,11.06,176.67,0.001409263,-0.027643312,-0.018673265,,,,,,
26/06/2025,77.77,11.13,181.78,-0.004362337,0.006309169,0.028513579,,,,,,
27/06/2025,79.02,11.28,180.05,0.015945232,0.013387081,-0.009562575,,,,,,
30/06/2025,78.23,11.22,180.33,-0.010047779,-0.005333346,0.001553916,,,,,,
01/07/2025,80.43,11.52,184.02,0.027734035,0.026386755,0.020255942,,,,,,
02/07/2025,81.39,11.63,181.73,0.011865174,0.009503311,-0.012522378,,,,,,
03/07/2025,81.57,11.69,182.77,0.002209132,0.005145809,0.005706463,,,,,,
07/07/2025,80.83,11.59,173.42,-0.009113364,-0.008591118,-0.052512134,,,,,,
08/07/2025,81.33,11.58,171.28,0.006166768,-0.000863185,-0.012416754,,,,,,
09/07/2025,84.11,11.48,169.19,0.033610514,-0.008673081,-0.012277301,,,,,,
10/07/2025,85.37,12.94,166.71,0.014869285,0.119716898,-0.014766568,,,,,,
11/07/2025,79.66,12.22,165.09,-0.069227173,-0.057249335,-0.009764996,,,,,,
14/07/2025,82.35,12.38,165.38,0.033210879,0.013008314,0.001755077,,,,,,
15/07/2025,81.58,12.17,164.51,-0.009394323,-0.01710836,-0.005274498,,,,,,
16/07/2025,81.69,12.27,166.18,0.001347461,0.008183352,0.01010018,,,,,,
17/07/2025,82.44,12.45,165.13,0.009139161,0.014563364,-0.006338496,,,,,,
18/07/2025,82.14,12.51,161.8,-0.003645647,0.004807702,-0.020372038,,,,,,
21/07/2025,82.56,12.32,162.69,0.005100193,-0.015304366,0.005485545,,,,,,
22/07/2025,82.26,12.5,161.3,-0.003640339,0.014504686,-0.008580564,,,,,,
23/07/2025,83.48,12.68,160.51,0.014722119,0.014297305,-0.004909739,,,,,,
24/07/2025,82.32,11.46,152.32,-0.013992991,-0.101163238,-0.052372675,,,,,,
25/07/2025,85.94,11.5,153.5,0.043035287,0.003484324,0.007716996,,,,,,
28/07/2025,86.36,11.58,157.14,0.004875227,0.006932437,0.023436561,,,,,,
29/07/2025,85.74,11.42,159.47,-0.007205144,-0.013913268,0.014718689,,,,,,
30/07/2025,86.73,11.51,165.89,0.011480384,0.007850019,0.039469101,,,,,,
31/07/2025,84.9,11.49,157.6,-0.021325751,-0.001739131,-0.051264741,,,,,,
01/08/2025,83.65,11.03,155.91,-0.014832666,-0.040858259,-0.01078126,,,,,,
04/08/2025,83.5,11.27,160.57,-0.001794796,0.021525495,0.029451067,,,,,,
05/08/2025,83.25,11.64,158.68,-0.002998503,0.032303114,-0.011840389,,,,,,
06/08/2025,83.3,11.74,159.09,0.00060042,0.008554372,0.002580484,,,,,,
07/08/2025,82.13,11.73,159.48,-0.014145191,-0.000852152,0.002448443,,,,,,
08/08/2025,81.97,11.62,151.97,-0.001950031,-0.009421911,-0.04823539,,,,,,
11/08/2025,81.44,11.58,152.09,-0.006486774,-0.003448279,0.000789318,,,,,,
12/08/2025,83.4,12.98,154.88,0.023781757,0.114130239,0.018178173,,,,,,
13/08/2025,84.33,13.11,157.38,0.011089364,0.009965586,0.01601264,,,,,,
14/08/2025,83.95,12.82,158.08,-0.00451629,-0.022368846,0.004437971,,,,,,
15/08/2025,82.72,13.17,158.16,-0.014759973,0.026935064,0.000505945,,,,,,
18/08/2025,83.09,13.17,155.87,0.004462947,0,-0.014584852,,,,,,
19/08/2025,83.89,13.22,153.83,0.009582059,0.003789319,-0.01317423,,,,,,
20/08/2025,83.57,12.8,152.6,-0.003821813,-0.032285663,-0.008027978,,,,,,
21/08/2025,83.3,12.57,152.18,-0.003236055,-0.018132148,-0.002756088,,,,,,
22/08/2025,85.66,13.55,150.4,0.027937423,0.075073525,-0.011765619,,,,,,
25/08/2025,86.25,13,151.85,0.006864084,-0.04143719,0.00959478,,,,,,
26/08/2025,86.81,13.15,161.83,0.006471766,0.011472401,0.06365321,,,,,,
27/08/2025,87.28,13.13,156.14,0.005399519,-0.00152207,-0.035793361,,,,,,
28/08/2025,86.86,13.25,155.53,-0.004823714,0.009097864,-0.003914402,,,,,,
29/08/2025,85.86,13.37,155.98,-0.011579564,0.009015839,0.002889155,,,,,,
02/09/2025,85.63,13.39,155.86,-0.002682374,0.001494769,-0.000769625,,,,,,
03/09/2025,85.34,13.44,159.06,-0.003392411,0.003727175,0.020323321,,,,,,
04/09/2025,86.47,12.86,159.88,0.013154255,-0.044113616,0.005142044,,,,,,
05/09/2025,86.46,13.08,158.22,-0.000115654,0.016962627,-0.010437064,,,,,,
